Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200911,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,23016,10.4400576
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,473435,214.750116
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,63670,28.880712
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,167726,76.0805136
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,25337,11.4928632
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,52035,23.603076
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,2202113,998.8784568
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,82090,37.236024
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,81795,37.102212
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,510427,231.5296872
200911,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,13425,6.08958
200911,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,227309,103.1073624
200911,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,249603,113.2199208
200911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,951,0.4313736
200911,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,269,0.1220184
200911,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,214,0.0970704
200911,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,1133,0.5139288
200911,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,62341,28.2778776
200911,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,252068,114.3380448
200911,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,169310,76.799016
200911,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,179275,81.31914
200911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,112638,51.0925968
200911,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,116545,52.864812
200911,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,165125,74.9007
200911,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,597616,271.0786176
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,41793,18.9573048
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1643787,745.6217832
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,785240,356.184864
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,62101,28.1690136
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,3581027,1624.353847
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,1499690,680.259384
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,66,0.0299376
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,4369959,1982.213402
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,258269,117.1508184
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,1187887,538.8255432
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,476040,215.931744
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,521843,236.7079848
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,10331,4.6861416
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,130366,59.1340176
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,88701,40.2347736
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,261,0.1183896
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,6780,3.075408
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,12511,5.6749896
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,53485,24.260796
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Cargo,Passenger,5,0.002268
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,984210,446.437656
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,219111,99.3887496
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,758597,344.0995992
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,527630,239.332968
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,17414,7.8989904
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,74327,33.7147272
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,4768,2.1627648
200911,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,28513,12.9334968
200911,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,704279,319.4609544
200911,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,990644,449.3561184
200912,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2280156,1034.278762
200912,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,2302880,1044.586368
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,11025,5.00094
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,10181,4.6181016
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,13649,6.1911864
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,76367,34.6400712
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,8267,3.7499112
200912,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,16585,7.522956
200912,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,842853,382.3181208
200912,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,23988,10.8809568
200912,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,218278,99.0109008
200912,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,3375,1.5309
200912,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,654740,296.990064
200912,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,1713,0.7770168
200912,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,5575,2.52882
200912,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,476596,216.1839456
200912,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,90006,40.8267216
200912,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,272283,123.5075688
200912,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,208030,94.362408
200912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,190137,86.2461432
200912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,3931,1.7831016
200912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,426849,193.6187064
200912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,69853,31.6853208
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,30861,13.9985496
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,209,0.0948024
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,123515,56.026404
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,645,0.292572
200912,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,8087,3.6682632
200912,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,48135,21.834036
200912,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,5696,2.5837056
200912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,691161,313.5106296
200912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,436602,198.0426672
200912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,261782,118.7443152
200912,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,609607,276.5177352
200912,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1355942,615.0552912
200912,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,170283,77.2403688
200912,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,1963799,890.7792264
200912,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,777264,352.5669504
200912,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,119809,54.3453624
200912,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,62920,28.540512
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,1522272,690.5025792
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,154387,70.0299432
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,157751,71.5558536
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,90041,40.8425976
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1896279,860.1521544
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,6527,2.9606472
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,45743,20.7490248
200912,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,1318,0.5978448
200912,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,685201,310.8071736
200912,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,7465,3.386124
200912,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1362119,617.8571784
200912,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,52648,23.8811328
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,1157966,525.2533776
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,536655,243.426708
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,281497,127.6870392
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,606670,275.185512
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,64044,29.0503584
200912,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,127830,57.983688
200912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1609581,730.1059416
200912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,427212,193.7833632
200912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,9104,4.1295744
200912,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,87936,39.8877696
200912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1435966,651.3541776
200912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,69701,31.6163736
200912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,332,0.1505952
200912,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,16523,7.4948328
200912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,624366,283.2124176
200912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,500,0.2268
200912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,461765,209.456604
200912,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,178950,81.17172
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,77944,35.3553984
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,27454,12.4531344
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1889351,857.0096136
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,1407,0.6382152
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Combi,286,0.1297296
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,16344,7.4136384
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,25805,11.705148
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,348229,157.9566744
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,834360,378.465696
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,895,0.405972
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Combi,38,0.0172368
200912,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Passenger,6619,3.0023784
200912,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Cargo,Passenger,208736,94.6826496
200912,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Mail,Passenger,52521,23.8235256
200912,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Cargo,Passenger,171565,77.821884
200912,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Mail,Passenger,159115,72.174564
200912,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,8661445,3928.831452
200912,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,4697963,2130.996017
200912,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,52029,23.6003544
200912,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,2364,1.0723104
200912,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,82069,37.2264984
200912,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,3664,1.6619904
200912,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,67401,30.5730936
200912,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,294373,133.5275928
200912,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,20314,9.2144304
200912,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,200,0.09072
200912,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,20557,9.3246552
200912,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,522727,237.1089672
200912,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,534983,242.6682888
200912,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,324592,147.2349312
200912,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,399112,181.0372032
200912,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Cargo,Passenger,27200,12.33792
200912,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Mail,Passenger,25261,11.4583896
200912,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Cargo,Passenger,5440,2.467584
200912,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Mail,Passenger,22805,10.344348
200912,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,153018,69.4089648
200912,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,67151,30.4596936
200912,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,179036,81.2107296
200912,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,65423,29.6758728
200912,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,28658,12.9992688
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1010803,458.5002408
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,302679,137.2951944
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,75636,34.3084896
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,1925,0.87318
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,11033,5.0045688
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1820756,825.8949216
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,31391,14.2389576
200912,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,392832,178.1885952
200912,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,1064306,482.7692016
200912,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,89072,40.4030592
